id,title,overview,video,original_language,popularity,release_date,vote_average,vote_count,genres,keywords
14831,Help!,"An obscure Eastern cult that practices human sacrifice pursues Ringo after he unknowingly puts on a ceremonial ring (that, of course, won't come off). On top of that, a pair of mad scientists, members of Scotland Yard, and a beautiful but dead-eyed assassin all have their own plans for the Fab Four.",False,en,7.318,1965-07-29,6.9,267,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 3307, 'name': 'surreal'}, {'id': 4344, 'name': 'musical'}, {'id': 6158, 'name': 'cult'}, {'id': 8201, 'name': 'satire'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 34117, 'name': 'cult film'}]"
14506,The Adventures of Baron Munchausen,An account of Baron Munchausen's supposed travels and fantastical experiences with his band of misfits.,False,en,12.88,1988-12-07,6.9,763,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 305, 'name': 'moon'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1299, 'name': 'monster'}, {'id': 3307, 'name': 'surreal'}, {'id': 3497, 'name': 'hot air balloon'}, {'id': 8201, 'name': 'satire'}, {'id': 9552, 'name': 'baron'}, {'id': 10028, 'name': 'steampunk'}, {'id': 34117, 'name': 'cult film'}, {'id': 170071, 'name': 'story telling'}, {'id': 181046, 'name': 'european'}, {'id': 187302, 'name': 'roman mythology'}]"
805327,Look Both Ways,"On the eve of her college graduation, Natalie's life diverges into two parallel realities: one in which she becomes pregnant and must navigate motherhood as a young adult in her Texas hometown, the other in which she moves to LA to pursue her career. In both journeys throughout her twenties, Natalie experiences life-changing love, devastating heartbreak and rediscovers herself.",False,en,17.86,2022-08-16,6.9,517,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1556, 'name': 'texas'}, {'id': 3687, 'name': 'graduation'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 172442, 'name': 'parallel lives'}, {'id': 203322, 'name': 'dramedy'}, {'id': 279363, 'name': 'pregnancy test'}]"
646207,The Ice Road,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",False,en,17.839,2021-06-24,6.9,1450,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 9276, 'name': 'truck'}, {'id': 155497, 'name': 'truck driver'}, {'id': 179803, 'name': 'mine explosion'}, {'id': 213913, 'name': 'manitoba'}, {'id': 246996, 'name': 'ice road'}]"
116440,"Maggie Simpson in ""The Longest Daycare""","In this Oscar-nominated short from The Simpsons, Maggie must navigate an eventful first day in daycare. At the Ayn Rand School for Tots, Maggie is diagnosed with average intelligence. Barred from the gifted children, she longs to escape from her glue-guzzling classmates. But when a lonely caterpillar befriends her, she makes it her mission to save it from a ruthless butterfly smashing toddler",False,en,11.697,2012-07-12,6.9,331,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'id': 15073, 'name': 'blue'}, {'id': 33794, 'name': 'daycare'}, {'id': 155644, 'name': 'toddler'}, {'id': 156096, 'name': 'butterfly'}, {'id': 163481, 'name': 'cocoon'}, {'id': 263548, 'name': 'short film'}]"
20640,Woman of the Year,"Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.",False,en,10.025,1942-02-05,6.9,119,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 242, 'name': 'new york city'}, {'id': 736, 'name': 'journalist'}, {'id': 972, 'name': 'refugee'}, {'id': 1480, 'name': 'baseball'}, {'id': 2393, 'name': 'adoption'}, {'id': 5091, 'name': 'kiss'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 11677, 'name': 'secretary'}, {'id': 12193, 'name': 'reporter'}, {'id': 188662, 'name': 'sports writer'}]"
12560,The Big Chill,Seven old college friends gather for a weekend reunion after the funeral of one of their own.,False,en,12.899,1983-09-30,6.9,484,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 236, 'name': 'suicide'}, {'id': 802, 'name': 'regret'}, {'id': 3739, 'name': 'funeral'}, {'id': 3748, 'name': 'morning'}, {'id': 4432, 'name': 'gathering'}, {'id': 5155, 'name': 'bat'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 5992, 'name': 'south carolina'}, {'id': 6054, 'name': 'friendship'}, {'id': 9824, 'name': 'reunion'}, {'id': 10776, 'name': 'marijuana'}, {'id': 155939, 'name': 'group of friends'}, {'id': 188293, 'name': 'remembrance'}]"
630322,Battle at Big Rock,A family's camping trip at Big Rock National Park becomes a terrifying fight for survival.,False,en,11.681,2019-09-15,6.9,109,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 1890, 'name': 'camping'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 15285, 'name': 'spin off'}, {'id': 223159, 'name': 'allosaurus'}, {'id': 232556, 'name': 'mobile home'}, {'id': 232743, 'name': 'northern california'}, {'id': 263548, 'name': 'short film'}]"
128136,My Awkward Sexual Adventure,A hyper-repressed and schlubby accountant (Jonas Chernick) strikes a deal with a worldly but disorganized stripper (Emily Hampshire): he'll help her with her crushing debt if she helps him become a better lover.,False,en,11.679,2012-09-11,6.9,317,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'id': 3508, 'name': 'underwear'}, {'id': 4501, 'name': 'masseuse'}, {'id': 155262, 'name': 'threesome'}, {'id': 155263, 'name': 'dildo'}, {'id': 211291, 'name': 'sex lesson'}]"
4012,The Believer,"A hardcore US racist skinhead who, because of his intelligence, leads a gang dedicated to fighting the enemy: the supposed American-Jewish conspiracy for domination. However, he's hiding a secret: he's Jewish-born, a brilliant scholar whose questioning of the tenets of his faith has left him angry and confused, turning against those who he thinks have a tragic history of their own making.",False,en,11.528,2001-08-23,6.9,525,"[{'id': 18, 'name': 'Drama'}]","[{'id': 242, 'name': 'new york city'}, {'id': 258, 'name': 'bomb'}, {'id': 379, 'name': 'skinhead'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2016, 'name': 'vandalism'}, {'id': 2315, 'name': 'jewish life'}, {'id': 3902, 'name': 'synagogue'}, {'id': 6259, 'name': 'psychopath'}, {'id': 10144, 'name': 'anti-semitism'}, {'id': 11704, 'name': 'judaism'}, {'id': 12193, 'name': 'reporter'}, {'id': 157251, 'name': 'bomb planting'}, {'id': 158449, 'name': 'hatred'}, {'id': 190388, 'name': 'self-loathing'}, {'id': 191726, 'name': 'nazism'}]"
79089,Assassin's Creed: Embers,"Taking place after the events of Assassin's Creed: Revelations in the year 1524 in Tuscany, follow the retired Assassin Ezio Auditore as he teams up with Shao Jun during his final battles.",False,en,13.117,2011-11-15,6.9,101,"[{'id': 16, 'name': 'Animation'}]",[]
24696,Tom and Jerry: A Nutcracker Tale,"Christmas is never so spirited as when Tom and Jerry lock horns for the holidays in their new original movie--Tom & Jerry: A Nutcracker Tale In an empty opera house, Jerry wishes for a chance to perform -- and magically his dream comes true. The little mouse is whisked away to an enchanted kingdom where anything is possible: candy forests, singing snowflakes, even the toys spring to life! Jerry has a great time with his new friends, and when Jerry dances with the music box ballerina, he is as happy as happy can be. Unfortunately, alley cats led by Tom crash Jerry's party, kidnap the music box ballerina and wreak havoc in the holiday kingdom. It's up to Jerry to set things right -- and with help from a fellow mouse named Tuffy and more newfound friends, Jerry just may win the day!",False,en,13.597,2007-10-02,6.9,117,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 6513, 'name': 'cartoon'}, {'id': 9755, 'name': 'parody'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 18165, 'name': 'animal'}, {'id': 207317, 'name': 'christmas'}, {'id': 221288, 'name': 'the nutcracker'}]"
18254,Reds,"An account of the revolutionary years of the legendary American journalist John Reed, who shared his adventurous professional life with his radical commitment to the socialist revolution in Russia, his dream of spreading its principles among the members of the American working class, and his troubled romantic relationship with the writer Louise Bryant.",False,en,10.284,1981-12-25,6.9,273,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 1157, 'name': 'husband wife relationship'}, {'id': 2504, 'name': 'world war i'}, {'id': 5299, 'name': 'war correspondent'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14522, 'name': 'co-workers relationship'}, {'id': 15061, 'name': 'docudrama'}, {'id': 158620, 'name': 'russian revolution (1917)'}, {'id': 173643, 'name': 'russian history'}, {'id': 190283, 'name': 'greenwich village'}, {'id': 192417, 'name': 'russian civil war (1918-21)'}, {'id': 207876, 'name': '1920s'}, {'id': 210184, 'name': '1910s'}, {'id': 211362, 'name': 'political repression'}, {'id': 225037, 'name': 'government witch hunt'}, {'id': 233973, 'name': 'bolshevism'}, {'id': 247508, 'name': 'soviet union history'}, {'id': 256640, 'name': 'american journalist'}]"
347031,Swiss Army Man,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",False,en,16.861,2016-06-24,6.9,3181,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 966, 'name': 'beach'}, {'id': 9713, 'name': 'friends'}, {'id': 10349, 'name': 'survival'}, {'id': 10877, 'name': 'dead body'}, {'id': 13092, 'name': 'corpse'}, {'id': 155746, 'name': 'deserted island'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 285887, 'name': 'fart'}]"
666750,Dragonheart: Vengeance,"Lukas, a young farmer whose family is killed by savage raiders in the countryside, sets out on an epic quest for revenge, forming an unlikely trio with a majestic dragon and a swashbuckling, sword-fighting mercenary, Darius.",False,en,16.829,2020-02-04,6.9,283,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",[]
532865,The Dig,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",False,en,13.403,2021-01-14,6.9,1030,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 641, 'name': 'single parent'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 9032, 'name': 'excavation'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14514, 'name': 'class differences'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 179568, 'name': 'archaeological dig'}, {'id': 191200, 'name': 'excavator'}, {'id': 214548, 'name': '1930s'}, {'id': 222783, 'name': 'suffolk, england'}, {'id': 234305, 'name': 'widowed mother'}, {'id': 236955, 'name': 'eve of world war ii'}, {'id': 268598, 'name': 'ipswich'}]"
607430,Nine Days,A reclusive man conducts a series of interviews with human souls for a chance to be born.,False,en,10.252,2021-07-15,6.9,139,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",[]
51162,Winnie the Pooh,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Owl convinces Pooh, Tigger, Rabbit, Piglet, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to rescue him.",False,en,16.775,2011-04-06,6.9,753,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 4144, 'name': 'donkey'}, {'id': 4809, 'name': 'tiger'}, {'id': 8082, 'name': 'piglet'}, {'id': 15199, 'name': 'rabbit'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 204922, 'name': 'pooh'}, {'id': 204923, 'name': 'winnie'}, {'id': 208662, 'name': 'kangaroo'}, {'id': 234662, 'name': 'hand drawn animation'}, {'id': 272301, 'name': 'owl'}]"
454652,Colette,"After marrying a successful Parisian writer known commonly as Willy, Sidonie-Gabrielle Colette is transplanted from her childhood home in rural France to the intellectual and artistic splendor of Paris. Soon after, Willy convinces Colette to ghostwrite for him. She pens a semi-autobiographical novel about a witty and brazen country girl named Claudine, sparking a bestseller and a cultural sensation. After its success, Colette and Willy become the talk of Paris and their adventures inspire additional Claudine novels.",False,en,16.746,2018-09-21,6.9,823,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 90, 'name': 'paris, france'}, {'id': 2309, 'name': 'nobel prize'}, {'id': 5565, 'name': 'biography'}, {'id': 10818, 'name': 'author'}, {'id': 207928, 'name': '19th century'}, {'id': 208170, 'name': 'abusive marriage'}]"
5279,Gosford Park,"In 1930’s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",False,en,13.424,2001-11-07,6.9,945,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 964, 'name': 'servant'}, {'id': 1307, 'name': 'butler'}, {'id': 1610, 'name': 'country estate'}, {'id': 2456, 'name': 'industrialist'}, {'id': 5439, 'name': 'inspector'}, {'id': 9826, 'name': 'murder'}, {'id': 9886, 'name': 'countess'}, {'id': 10594, 'name': 'money'}, {'id': 12570, 'name': 'whodunit'}, {'id': 13097, 'name': 'maid'}, {'id': 17997, 'name': 'housekeeper'}, {'id': 33493, 'name': 'valet'}, {'id': 154976, 'name': 'shooting party'}, {'id': 207527, 'name': 'upstairs downstairs'}, {'id': 214548, 'name': '1930s'}]"
14367,Adventures in Babysitting,"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",False,en,16.721,1987-07-01,6.9,567,"[{'id': 35, 'name': 'Comedy'}]","[{'id': 2604, 'name': 'babysitter'}, {'id': 11511, 'name': 'unfaithful boyfriend'}, {'id': 161267, 'name': 'misadventure'}, {'id': 162914, 'name': 'one night'}, {'id': 169498, 'name': 'car theft'}, {'id': 170189, 'name': 'suburbanite'}, {'id': 170192, 'name': 'chop shop'}, {'id': 170195, 'name': 'homeless man'}, {'id': 170209, 'name': 'frat party'}, {'id': 170212, 'name': 'criminal gang'}, {'id': 170217, 'name': 'held hostage'}, {'id': 179101, 'name': 'norse mythology'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
882206,L.O.L. Surprise! The Movie,Dazzling doll sisters Queen Bee and Royal Bee make their first movie with help from their fashionable friends in this one-of-a-kind magical adventure.,False,en,16.676,2021-10-08,6.9,128,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",[]
3472,Dirty Pretty Things,An undocumented immigrant finds a human heart in one of the toilets of the west London hotel where he works with other undocumented immigrants.,False,en,10.276,2002-09-05,6.9,380,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 212, 'name': 'london, england'}, {'id': 549, 'name': 'prostitute'}, {'id': 612, 'name': 'hotel'}, {'id': 1406, 'name': 'night watchman'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2294, 'name': 'illegal employment'}, {'id': 3014, 'name': 'immigration law'}, {'id': 5416, 'name': 'transplanted organ'}, {'id': 6147, 'name': 'delinquency'}, {'id': 185009, 'name': 'human heart'}, {'id': 221749, 'name': 'porter'}, {'id': 236161, 'name': 'organ trade'}, {'id': 287884, 'name': 'organ trafficking'}]"
